class,linguistic pattern,predicate
http://dbpedia.org/ontology/Lake,zweithöchste,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,unterschiedlich,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,umschlossen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,frühere,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,genauer,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,deutsche,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,hohem,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,rechteckige,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,markierten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Leipziger,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Gemeinsam,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,zusätzlich,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,abgelegene,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,voll,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,nationaler,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,russische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,allmählich,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,seltenen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,genommene,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,späteren,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,amerikanischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,oberirdische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,konstant,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,schwedische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,isländisch,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Europäische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,wichtiges,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,betreut,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,klassifiziert,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,salzhaltig,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Zahlreiche,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,gespeiste,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,geologischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,gegenüberliegenden,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,nennenswerten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,zählende,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,vorhandenen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,asiatischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,geangelt,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,aktive,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,gemeindefreien,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,regional,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,südliches,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,zunehmend,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,ausgeprägte,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,gälisch,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,nigerianischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,restlichen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,abfällt,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,vergletscherten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,umgestaltet,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Wichtigste,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,äthiopischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,geschützte,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,geologische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,vollkommen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Britische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,wichtigster,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,geologisch,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,linksseitig,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,einfache,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,gebildeten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,südsamisch,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,geschätzten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,ökologischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,temporärer,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,naturbelassene,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,gering,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,bekannteren,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Parallel,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,geschützter,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,unterschiedlichen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,gegründete,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,italienische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,bedeutende,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,geschaffenen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,biologische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,abflusslos,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,verantwortlich,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,syrischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Politisch,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,erzeugte,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,menschliche,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,ausgezeichnete,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,aktuell,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,französischer,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Ð²Ð¾Ð´Ð¾ÑÑÐ¾Ð²Ð¸ÑÐµ;,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,ÃayÄ±,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Großer,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Große,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Neu,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,älter,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Deutschen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,östlichste,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,engen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,klein,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,nutzbar,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,warm,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,elektrischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,erhaltene,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,ungewöhnlich,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,zusammenhängenden,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,ausgebauten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,bedeutendsten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,unterfränkischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,mazedonisch,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,älteren,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,normalen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,vorgelagerten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,zweitgrößten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,privater,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,weltweit,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,norwegische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,polnische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,zentrale,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,niedrigen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,langsam,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,längsten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,kleinsten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,englischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Wiener,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,historisch,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,kolumbianischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,kroatisch,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,saisonal,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,schönen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Hamburger,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,nutzbare,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Hohe,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,offizieller,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,Neuer,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,führenden,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,dänischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,ungarisch,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Lake,slowakischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Fish,langer,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/Software,freie,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,freier,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,US-amerikanischen,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,verfügbar,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,ursprünglich,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,freie,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,verfügbar,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,englisch,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,entwickelte,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,ursprünglich,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,erhältlich,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,implementiert,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,verschiedene,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,verschiedenen,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,lizenziert,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,enthalten,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,verschiedene,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,weiterentwickelt,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,englisch,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,entwickeltes,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,freien,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,grafische,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,weiterentwickelt,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,verschiedenen,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,kostenlos,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,einfache,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,mobilen,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,letzte,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,hauptsächlich,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,grafische,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,automatisch,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,direkt,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,implementiert,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,lauffähig,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,integrierte,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,kommerzielle,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,geschriebenes,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,geschriebene,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,offiziell,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,einfachen,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,programmiert,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,kostenlose,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,aktuellen,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,vorwiegend,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,digitalen,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,aktuelle,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,grafischen,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,speziell,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,umbenannt,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,freien,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,Zusätzlich,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,freier,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,virtuelle,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,deutschen,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,lauffähig,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,zusätzlich,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,deutsch,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,verteiltes,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,kommerziellen,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,komplett,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,häufig,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,entwickelte,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,aktuelle,http://dbpedia.org/ontology/programmingLanguage
http://dbpedia.org/ontology/Software,proprietäres,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/Software,basierend,http://dbpedia.org/ontology/programmingLanguage
